BUENOS AIRES;B;MAR DEL PLATA;11;911004224;MARTIGNONE;JUAN B JUSTO 01601;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200838;MARTIN;CALLE 6 04176;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911005606;MARTINEZ FLORES;AV 59 03303;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911203016;MARTORELLI;AV LA PLATA 00901;OSTENDE;7167
BUENOS AIRES;B;MAR DEL PLATA;11;911020188;MARZOCCA;MARCONI 01202;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911201306;MATEO SCS;CALLE 26 00927;MIRAMAR;7607
BUENOS AIRES;B;MAR DEL PLATA;11;911203762;MECHONGUE;AV CIRCUNVALACION 00000;MECHONGUE;7605
BUENOS AIRES;B;MAR DEL PLATA;11;911201031;MEDICI SCS;RAWSON 04197;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911204092;MEDRANO;CALLE 28 Y 19 00000;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911203391;MEDRANO;CALLE 28 00897;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911201651;MELUCCI;LIBERTAD 04101;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001655;MERCURI;DIAGONAL FORTUNATO 00000;GENERAL AL;7607
BUENOS AIRES;B;MAR DEL PLATA;11;911000570;MERIDA;MITRE 02103;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003554;MERLO;AV LIBERTADOR 00172;MAR DE AJO;7109
BUENOS AIRES;B;MAR DEL PLATA;11;911000583;MESA;ALBERTI 02298;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201354;MILAZZO;AV F DE LA PLAZA 04332;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003030;MINI;SAN MARTIN 00304;GRAL GUIDO;7118
BUENOS AIRES;B;MAR DEL PLATA;11;911004491;MINUIELLE;CALLE 28 00040;J N FERNAN;7011
BUENOS AIRES;B;MAR DEL PLATA;11;911001581;MIRAMAR;CALLE 21 01225;GENERAL AL;7607
BUENOS AIRES;B;MAR DEL PLATA;11;911203513;MITRE;AV COLON 02693;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911004596;MOLINA;SAN JUAN 01210;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203418;MONTSERRAT SOCIAL SCS;12 DE OCTUBRE 03792;GRAL PUEYR;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203470;MONTTI;RODRIGUEZ PEÑA 02001;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911020034;MORENO;AVENIDA LIBERTAD 00280;JUAREZ;7020
BUENOS AIRES;B;MAR DEL PLATA;11;911005126;MORENO;AV SEGUNDA 00390;SAN CLEMEN;7105
BUENOS AIRES;B;MAR DEL PLATA;11;911204140;MORON;AV PEDRO LURO 05802;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911002840;MUJICA;S/N 00000;VILLA GESE;7165
BUENOS AIRES;B;MAR DEL PLATA;11;911002980;MURRAY;BELGRANO 03302;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911000600;MUSCETTA;AVENIDA LURO 06900;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203558;MUSTERS SCS;SAN JUAN 03301;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202473;MUTUAL CENTRO II;SAENZ PEÑA 01789;AYACUCHO;7150
BUENOS AIRES;B;MAR DEL PLATA;11;911203561;MUTUAL COSTA DEL TUYU;AVENIDA 41 01548;SANTA TERE;7107
BUENOS AIRES;B;MAR DEL PLATA;11;911203191;MUTUAL MAR DEL PLATA;TUCUMAN 04702;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203759;MUTUAL UNIVERSITARIA;HIPOLITO YRIGOYEN 00662;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911202037;NAKAO;GUEMES 00090;BENITO JUA;7020
BUENOS AIRES;B;MAR DEL PLATA;11;911004800;NETHOL;CALLE 2 00687;MAR DEL TU;7107
BUENOS AIRES;B;MAR DEL PLATA;11;911202688;NORTE BALCARCE;CALLE 8 00546;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911005699;NUEVA CONSTITUCION;AV CONSTITUCION 06679;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200017;NUEVA CORDOBA;CORDOBA 04546;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203527;NUEVA PLAZA II SCS;AV CONSTITUCION 05700;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203051;OLESEN;AV 59 04726;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911201214;OLIVERI;AV LURO 04102;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201089;OMBRONI;AV INDEPENDENCIA 03002;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201184;ORFILA;25 DE MAYO 01200;AYACUCHO;7150
BUENOS AIRES;B;MAR DEL PLATA;11;911003878;ORTIZ;COLON 00330;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200715;OSCAR A GARCIA;J P RAMOS 01099;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003401;OSVALDINI;AVENIDA SHAW 00658;PINAMAR;7167
BUENOS AIRES;B;MAR DEL PLATA;11;911202351;OYHAMBURU;CALLE 63 02901;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911203810;PAGES;CALLE 66 02545;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911000658;PALKIN;AVDA INDEPENDENCIA 03501;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911020361;PASTEUR;SAN MARTIN Y MITRE 00000;GONZALEZ C;7513
BUENOS AIRES;B;MAR DEL PLATA;11;911020514;PASTEUR;ESPAÑA 00199;AYACUCHO;7150
BUENOS AIRES;B;MAR DEL PLATA;11;911000120;PAZ;TALCAHUANO 00793;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202905;PAZ S.C.S.;CALLE 2 07571;MAR DEL TU;7108
BUENOS AIRES;B;MAR DEL PLATA;11;911201791;PEDEMONTE;AV DEL VALLE 00171;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911203684;PENNISI FORELL;AV F DE LA PLAZA 03237;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003568;PEREIRA;CHIOZA 02688;SAN BERNAR;6561
BUENOS AIRES;B;MAR DEL PLATA;11;911005559;PEREIRA;AV LURO 04824;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202626;PEREIRA;CONSTITUCION 04375;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911020191;PEREZ;ALEM Y MITRE   S 00000;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911203108;PEREZ;SAN JUAN 00005;MAR DE AJO;7109
BUENOS AIRES;B;MAR DEL PLATA;11;911004439;PERNA;12 DE OCTUBRE 04702;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202068;PHARMADIET SCS;GUEMES 03102;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202565;PHARMALURO;AV LURO 02692;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202010;PHARMAPORT;12 DE OCTUBRE 03185;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202491;PINOS DE ANCHORENA;AV CONSTITUCION 06039;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200920;PIROLA;JUAN B JUSTO 06750;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203592;PIZZOLO;AV FORTUNATO DE LA 03658;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911011605;PLAZA;LAPRIDA 00527;MAIPU;7160
BUENOS AIRES;B;MAR DEL PLATA;11;911201432;PONCE;AVENIDA 79 00345;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911202211;POSTIGO SCS;CALLE 7 01599;LAS TONINA;7106
BUENOS AIRES;B;MAR DEL PLATA;11;911203248;POUSSET;ALVARADO 06579;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203125;PREMEDICA SCS;CALLE 126 Y 135 00000;BATAN;7601
BUENOS AIRES;B;MAR DEL PLATA;11;911200545;PREVILEY;J P RAMOS 02413;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003833;PUEYRREDON;BELGRANO 02446;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200313;PUEYRREDON II;RIVADAVIA 02587;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202302;PUEYRREDON III;FLEMING 00095;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911020218;QUARANTA;RODRIGUEZ 01244;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911001018;RABINO;RODRIGUEZ PEÑA 03695;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911005746;RAFTACCO;AV BOULEVARD 01281;VILLA GESS;7165
BUENOS AIRES;B;MAR DEL PLATA;11;911204058;RAGGIO;ALVEAR 00147;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911200637;RAPACINI;AV GONZALEZ CHAVES 00601;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911000771;RATERY;JUJUY 02167;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201620;RIADIGOS;CORDOBA 04595;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201848;RIQUELME;20 DE SEPTIEMBRE 00399;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911004177;RODRIGUEZ;CALLE 5 01206;STA TERES;7107
BUENOS AIRES;B;MAR DEL PLATA;11;911201590;RODRIGUEZ;CALLE 25 00620;MIRAMAR;7607
BUENOS AIRES;B;MAR DEL PLATA;11;911203160;RODRIGUEZ;AV JARA 02598;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003960;RODRIGUEZ SUSANA;DELLA PAOLERA 02040;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003908;ROIG;LURO 03400;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200869;ROITMAN;GENOVA 08277;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001672;ROJAS;BELGRANO 00499;OTAMENDI;2802
BUENOS AIRES;B;MAR DEL PLATA;11;911203452;ROMA;SARMIENTO 00797;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911000828;ROMERO;LIS DE LA TORRE 00897;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911005235;ROSSI;COLON 04986;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203435;ROVEDA;9 DE JULIO 00853;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911201541;RUBBI;CHACABUCO 00302;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911203899;RUOZI;AV CONSTITUCION 07508;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001127;S T A R P Y H;25 DE MAYO Y JUJUY 00000;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200021;SAICH;COLON 01681;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201991;SALAS;CALLE 38 00305;SANTA TERE;7107
BUENOS AIRES;B;MAR DEL PLATA;11;911001393;SAN ANTONIO;CALLE 18 Y 21  S 00000;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911202207;SAN BERNARDO;J C CHIOZZA 02043;SAN BERNAR;7111
BUENOS AIRES;B;MAR DEL PLATA;11;911201664;SAN JOSE;AV CENTENARIO 01009;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911000893;SAN JOSE;PUAN 01712;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001301;SAN MARTIN;CALLE 59 02822;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911000906;SAN MARTIN;SAN MARTIN 02455;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001979;SANCHEZ MURIEL;AVENIDA 3 Y PASEO 00040;VILLA GESE;7165
BUENOS AIRES;B;MAR DEL PLATA;11;911201494;SANTA INES;CALLE 17 00537;BALCARCE;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911200034;SANTA TERESITA;SGO EST Y CASTELLI 00000;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202643;SANTOS;SGO DEL ESTERO 02398;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911002557;SCHMIDT;59 2 00847;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911204000;SEBASTIAN L LANDI;MADERO 00599;MAIPU;7160
BUENOS AIRES;B;MAR DEL PLATA;11;911204089;SENA;BV PERALTA RAMOS 03987;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202691;SERI;SAN JUAN 00702;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003322;SERRANO;VALENCIA 00536;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911003104;SHIJMAN;MACHADO 02402;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911004721;SIANO;CHIOZZA 01745;SAN BERNAR;7111
BUENOS AIRES;B;MAR DEL PLATA;11;911204171;SILBERMAN;AV DEL VALLE 00080;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911003476;SIND EMPLEADOS DE CO;CORDOBA 01771;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202347;SIND LUZ Y FUERZA NECOCHEA;CALLE 70 03156;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911203981;SIND TRAB MUN GRAL PUEYRREDO;MORENO 04359;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202674;SIND TRAB MUNICIP DE TANDIL;IRIGOYEN 01059;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911203854;SINDICAL AMS CASINOS;20 DE SEPTIEMBRE 02647;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911004827;SINDICAL EMPLEADOS D;PADRE DUTTO 00802;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200794;SOCIAL LURO S.C.S.;AV LURO 03499;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200623;SOICH ALACH;AV J PERALTA RAMOS 02101;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911000845;SOLA;AV INDEPENDENCIA 03802;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001747;SOTO;SARMIENTO 01242;GRAL MADAR;7163
BUENOS AIRES;B;MAR DEL PLATA;11;911001532;SPERONI;BARTOLOME MITRE 00102;DOLORES;7100
BUENOS AIRES;B;MAR DEL PLATA;11;911003170;SPINER;BUENOS AIRES E 3 00000;VILLA GESE;7165
BUENOS AIRES;B;MAR DEL PLATA;11;911202129;STECKINGER;RODRIGUEZ PEÑA 04727;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200157;STEMPHELET;DIAG SAN MARTIN 01216;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911003305;STOLAR SCS;ALBERTI 06001;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202892;STRADA;LAVALLE 00670;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911020777;SUBELZA;FALUCHO 00701;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911020266;SUIZA;RODRIGUEZ Y ESPAÑA 00000;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911204027;SUR;AV COLON 05398;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203221;SUTERYH SINDICAL;PASEO 105 00438;VILLA GESE;7165
BUENOS AIRES;B;MAR DEL PLATA;11;911202487;TANDIL;9 DE JULIO 00497;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911201153;TANGO;DIAGONAL 21 00994;STA TERESI;7107
BUENOS AIRES;B;MAR DEL PLATA;11;911201695;TELLERIA;FORTUNATO DE LA PL 04583;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202612;TEREN;AV PERON 01198;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911204184;THOMAS;SICILIA 01474;M DEL PLAT;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200498;TOCE;ALBERDI 00133;LOBERIA;7635
BUENOS AIRES;B;MAR DEL PLATA;11;911001529;TOMEC;IGNACIO QUADRI 00099;DOLORES;7100
BUENOS AIRES;B;MAR DEL PLATA;11;911204013;TONANI;AVELLANEDA 00165;GRAL MADAR;7163
BUENOS AIRES;B;MAR DEL PLATA;11;911004378;TRAVERSINI;AVDA 75 01085;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911020763;TRAVERSO;AV BOLIVAR 00301;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911020559;TRECU;TANDIL Y BELGRANO 00000;VELA;7003
BUENOS AIRES;B;MAR DEL PLATA;11;911203173;TROZZI;JACINTO PERALTA RA 01701;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203251;UOM GREMIAL;AV INDEPENDENCIA 01855;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911002713;URQUIZA;AVENIDA LIBERTAD 05220;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911201756;V Y C SCS;CALLE 32 00358;STA TERESI;7107
BUENOS AIRES;B;MAR DEL PLATA;11;911002588;VALENTINI;AVENIDA JARA 03993;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202721;VALERIA;ESPORA 00549;VALERIA DE;7167
BUENOS AIRES;B;MAR DEL PLATA;11;911020297;VASCA;PAZ 00764;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911204201;VERA;AV COLON 00967;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911202006;VICENTE;AV BARTOLOME MITRE 01135;GRAL LAVAL;7103
BUENOS AIRES;B;MAR DEL PLATA;11;911203544;VIDA;AV CONSTITUCION 05232;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203497;VILLA;CALLE 16 00090;SAN CLEMEN;7105
BUENOS AIRES;B;MAR DEL PLATA;11;911201463;VILLA DEL CENTRO;CALLE 1 02392;SAN CLEMEN;7105
BUENOS AIRES;B;MAR DEL PLATA;11;911203793;VILLATE;CALLE 517 01365;NECOCHEA;7631
BUENOS AIRES;B;MAR DEL PLATA;11;911200079;VILLEGAS;CORDOBA 03855;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200174;VILLEGAS;SAN JUAN 00025;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001004;VITA;BERUTTI 05979;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911203622;VITA;T BRONZINI 00210;M D PLATA;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911202861;VIZCAY;ALEM 03987;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001410;VUOTTO S.C.S.;MITRE 00701;BALCARCE;7620
BUENOS AIRES;B;MAR DEL PLATA;11;911203885;WAINER;AV LIBERTAD 03499;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911200235;WALTER;FCO DE LAS CARRERA 00460;MAR DE AJO;7109
BUENOS AIRES;B;MAR DEL PLATA;11;911203932;WINNIK;CALLE 35 01007;J N FERNAN;7011
BUENOS AIRES;B;MAR DEL PLATA;11;911203640;ZAZKIN;QUINTANA 00303;TANDIL;7000
BUENOS AIRES;B;MAR DEL PLATA;11;911001049;ZEBALLOS;AVENIDA COLON 02299;MAR DEL PL;7600
BUENOS AIRES;B;MAR DEL PLATA;11;911001331;ZUBIAGA;81 00304;NECOCHEA;7630
BUENOS AIRES;B;MAR DEL PLATA;11;911202364;ZUBIAGA LEOZ;SIP 02801;QUEQUEN;7631
BUENOS AIRES;B;MORON;29;929203561;24 HORAS SCS;BARCALO 00180;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929202316;A S AFINIDAD SOCIAL;JOLY 02399;MORENO;1744
BUENOS AIRES;B;MORON;29;929003027;ABAURREA;JAUTCHE 01390;HURLINGHAM;1686
BUENOS AIRES;B;MORON;29;929204939;ABDALA;AV DE MAYO 01171;RAMOS MEJI;1704
BUENOS AIRES;B;MORON;29;929000969;ADUCCHIO;SUIPACHA 01210;HAEDO;1706
BUENOS AIRES;B;MORON;29;929205114;AGUER;AV RICARDO BALBIN 08686;MARIANO AC;1723
BUENOS AIRES;B;MORON;29;929201651;AGUERO SCS;AGUERO 01426;MORON;1708
BUENOS AIRES;B;MORON;29;929001145;AGUIRRE;POTOSI Y NEUHART 00000;MORENO;1744
BUENOS AIRES;B;MORON;29;929003463;ALBERDI;MARTINEZ MELO 00087;MORENO;1744
BUENOS AIRES;B;MORON;29;929202827;ALDARI;MANUEL OCAMPO 01986;HURLINGHAM;1686
BUENOS AIRES;B;MORON;29;929201276;ALFA FARMA SCS;VICTORICA 00490;EL PALOMAR;1684
BUENOS AIRES;B;MORON;29;929203901;ALGOZI;AV PUEYRREDON 01399;MORON;1708
BUENOS AIRES;B;MORON;29;929003524;ALMAGRO;ALMAGRO 03243;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929203780;ALMIRON;DON BOSCO 01849;HAEDO;1706
BUENOS AIRES;B;MORON;29;929202831;ALOE;ALMAGRO 01814;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929200593;ALONSO S.C.S.;MORENO 00482;MERLO;1722
BUENOS AIRES;B;MORON;29;929201463;ALTOS DE MORENO SCS;ESPAQA 00237;MORENO;1744
BUENOS AIRES;B;MORON;29;929003231;ALVAREZ;DIRECTORIO 01899;HAEDO;1706
BUENOS AIRES;B;MORON;29;929003711;AMALIA SCS;LAS HERAS 00079;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929002033;AMISTAD;DE LA AMISTAD 04010;PONTEVEDRA;1761
BUENOS AIRES;B;MORON;29;929000522;ANELE;AV BELTRAN C MAR 00000;LIBERTAD;1716
BUENOS AIRES;B;MORON;29;929203156;ANGIOLINI;POETA RIZZO 03306;MORON;1686
BUENOS AIRES;B;MORON;29;929202408;ANTIGUA FARMACIA MAR;ALMIRANTE BROWN 00701;MORON;1708
BUENOS AIRES;B;MORON;29;929204790;APARICIO;AV PTE PERON 23870;PADUA;1718
BUENOS AIRES;B;MORON;29;929204319;AREVALO;BME MITRE 00842;PASO DEL R;1742
BUENOS AIRES;B;MORON;29;929002994;ARNOLD;AV SAN MARTIN 02763;MERLO;1722
BUENOS AIRES;B;MORON;29;929203671;ASIST MEDICA INTEGRAL TRUJUI;AV LIBERTADOR 07311;TRUJUI;1744
BUENOS AIRES;B;MORON;29;929003184;AUTHIER;PIERRESTEGUI 02698;MORON;1708
BUENOS AIRES;B;MORON;29;929000226;AVENIDA DE HURLINGHA;AV VERGARA 03263;HURLINGHAM;1686
BUENOS AIRES;B;MORON;29;929200471;B.E.R. S.C.S.;CROVARA 02027;P DEL REY;1742
BUENOS AIRES;B;MORON;29;929200794;BANDE;AV JUAN M DE ROSA 00091;MORON;1708
BUENOS AIRES;B;MORON;29;929204462;BARRIENTOS;ACOYTE 03312;WILLIAN MO;1686
BUENOS AIRES;B;MORON;29;929201000;BARTOLOTTA;MARCONI 01684;EL PALOMAR;1684
BUENOS AIRES;B;MORON;29;929201787;BATTAGLIA;GRAL RODRIGUEZ 02052;HURLINGHAM;1686
BUENOS AIRES;B;MORON;29;929203221;BAZAN;CHIVILCOY 02202;CASTELAR;1712
BUENOS AIRES;B;MORON;29;929004242;BAÑO;NOGUERA 00244;SAN A DE P;1718
BUENOS AIRES;B;MORON;29;929202919;BEHIGO SCS;JAURETCHE 00999;HURLINGHAM;1686
BUENOS AIRES;B;MORON;29;929203762;BELEN 5;OLAVARRIA 02230;VILLA CELI;1772
BUENOS AIRES;B;MORON;29;929000584;BELGRANO;ASCONAPE Y A DEL 00000;MORENO;1744
BUENOS AIRES;B;MORON;29;929203466;BENITEZ;RICARDO BALBIN 09040;MARIANO AC;1723
BUENOS AIRES;B;MORON;29;929001254;BIDEBERRY CASTELLINI;CARMEN DE PATAGONE 01253;MORON;1708
BUENOS AIRES;B;MORON;29;929000243;BIONDO;AVENIDA PATRICIOS 03300;LIBERTAD;1716
BUENOS AIRES;B;MORON;29;929000230;BLANCO;AVENIDA PATRICIOS 00000;LIBERTAD;1716
BUENOS AIRES;B;MORON;29;929203081;BLANCO;AV ROSALES 00736;EL PALOMAR;1684
BUENOS AIRES;B;MORON;29;929204459;BOGGIANO;AV ROCA 03766;MORENO;1744
BUENOS AIRES;B;MORON;29;929003507;BONOMO;EINSTEIN 00288;V TESSEI;1688
BUENOS AIRES;B;MORON;29;929200191;BRAVI;AV VERGARA 04129;HURLINGHAM;1686
BUENOS AIRES;B;MORON;29;929200981;BRAVO;ETCHEVERRY 01451;MERLO;1722
BUENOS AIRES;B;MORON;29;929205159;BRITO;FRAY L BELTRAN 02402;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929002806;BRUSSOLO;MARQUES DE AVILES 01832;MORON;1708
BUENOS AIRES;B;MORON;29;929201119;BUENO DE LOS RIOS;J NEWBERY Y DA VIN 00000;MORENO;1744
BUENOS AIRES;B;MORON;29;929201494;CAMPAGNOLO;EVA PERON 02737;W MORRIS;1686
BUENOS AIRES;B;MORON;29;929202661;CANO;H YRIGOYEN 00798;MERLO;1722
BUENOS AIRES;B;MORON;29;929203698;CARBONE;BV SAN MARTIN 02281;EL PALOMAR;1684
BUENOS AIRES;B;MORON;29;929204663;CARDEMI;FRAY LUIS BELTRAN 02402;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929205299;CARDIN;ROCAMORA 00670;LIBERTAD;1716
BUENOS AIRES;B;MORON;29;929203776;CARLOS CASARES SCS;DON BOSCO 06201;MORON;1708
BUENOS AIRES;B;MORON;29;929204322;CARRILES;AV MARCONI 01700;EL PALOMAR;1684
BUENOS AIRES;B;MORON;29;929200920;CASANOVA;BRANDSEN 02349;ITUZAINGO;1714
BUENOS AIRES;B;MORON;29;929004151;CASTAGNA;GENERAL GUIDO 00718;MORON;1708
BUENOS AIRES;B;MORON;29;929001019;CASTRO;FIGUEROA ALCORTA 05886;MERLO;1722
BUENOS AIRES;B;MORON;29;929203047;CASUR SCS;AV RIVADAVIA 20060;CASTELAR;1712
BUENOS AIRES;B;MORON;29;929204571;CATEDRAL DE MORENO SCS;DR VERA 00030;MORENO;1744
